;start_node;end_node;distance;danger;converted;cyclability;section_id;way_id;is_following_way;facility;road_type;is_DSC;nodes;geometry
51361;3106503811;475987437;100.38548142605282;145.55894806777658;False;1.0;115598050;587727666;False;;secondary;False;[3106503811, 475987432, 5546252278, 5546252277, 475987434, 7104349614, 5546252272, 475987437];[(0.682704, 47.4188163), (0.6822119, 47.4188924), (0.6820913, 47.418902), (0.6819974, 47.4189063), (0.6818912, 47.4189047), (0.6816288, 47.418893), (0.6815389, 47.4188885), (0.6813884, 47.4188828)]
51842;5557937811;5767720979;10.516735383190586;15.24926630562635;False;1.0;115598531;608881265;False;;footway;False;[5557937811, 5767720979];[(0.6842511, 47.418681), (0.6842073, 47.4185912)]
52504;6304480772;6304480771;36.43033611483576;52.82398736651185;False;1.0;115599193;673216533;False;;footway;False;[6304480772, 6304480771];[(0.6831532, 47.4180707), (0.6835652, 47.4182415)]
52505;6304480780;6304480772;12.903954559626618;18.7107341114586;False;1.0;115599200;673216536;False;;footway;False;[6304480780, 6304480772];[(0.6830669, 47.4181709), (0.6831532, 47.4180707)]
52506;6304480772;6304480779;4.695349132150143;6.808256241617706;False;1.0;115599201;673216536;False;;footway;False;[6304480772, 6304480779];[(0.6831532, 47.4180707), (0.6831845, 47.4180342)]
52507;6304480779;6304480778;11.264753026985684;16.33389188912924;False;1.0;115599202;673216536;False;;footway;False;[6304480779, 6304480778];[(0.6831845, 47.4180342), (0.6832639, 47.4179484)]
52508;6304483487;6304480781;9.323165544655932;13.518590039751102;False;1.0;115599198;673216536;False;;footway;False;[6304483487, 6304480781];[(0.6828944, 47.4183585), (0.6829613, 47.418288)]
52509;6304480781;6304480780;15.264171699752817;22.133048964641585;False;1.0;115599199;673216536;False;;footway;False;[6304480781, 6304480780];[(0.6829613, 47.418288), (0.6830669, 47.4181709)]
52510;6304480782;6304483487;9.647792762231267;13.989299505235335;False;1.0;115599197;673216536;False;;footway;False;[6304480782, 6304483487];[(0.6828346, 47.4184352), (0.6828944, 47.4183585)]
52511;6304483485;6304480784;15.25686153719592;22.122449228934084;False;1.0;115599194;673216536;False;;footway;False;[6304483485, 6304480784];[(0.6825297, 47.4187814), (0.6826339, 47.4186638)]
52512;6304480784;6304480783;14.049038790342534;20.371106245996675;False;1.0;115599195;673216536;False;;footway;False;[6304480784, 6304480783];[(0.6826339, 47.4186638), (0.6827308, 47.4185559)]
52513;6304480783;6304480782;15.538013197685713;22.53011913664428;False;1.0;115599196;673216536;False;;footway;False;[6304480783, 6304480782];[(0.6827308, 47.4185559), (0.6828346, 47.4184352)]
52514;6304480778;6304480778;33.973103614366096;49.26100024083084;False;1.0;115599203;673216536;False;;footway;False;[6304480778, 6304480777, 6304480776, 6304480775, 6304480774, 6304480773, 6304480778];[(0.6832639, 47.4179484), (0.6833417, 47.417913), (0.6834295, 47.4179148), (0.6834389, 47.4179552), (0.6834, 47.4179801), (0.6833444, 47.4179869), (0.6832639, 47.4179484)]
52515;1035649245;6304483488;16.56326775031154;24.01673823795173;False;1.0;115599204;673216540;False;;footway;False;[1035649245, 6304483490, 6304483489, 6304483488];[(0.6834083, 47.4186431), (0.6834014, 47.4185972), (0.6833638, 47.4185491), (0.6833074, 47.4185195)]
52516;6304483488;6304483487;35.939727920361506;52.11260548452418;False;1.0;115599205;673216540;False;;footway;False;[6304483488, 6304483487];[(0.6833074, 47.4185195), (0.6828944, 47.4183585)]
52517;6304483487;6304483486;48.06560483203265;69.69512700644734;False;1.0;115599206;673216540;False;;footway;False;[6304483487, 6304483486];[(0.6828944, 47.4183585), (0.6823473, 47.4181371)]
53566;6801679167;5557937751;50.12543900908556;72.68188656317406;False;1.0;115600255;725307732;False;;footway;False;[6801679167, 6801679168, 5557937751];[(0.6805681, 47.4205196), (0.6811489, 47.4205638), (0.6812239, 47.4205824)]
53567;6801679169;6801679171;70.62990043241835;91.81887056214386;False;2.0;115600256;725307733;False;;service;False;[6801679169, 6801679170, 6801679171];[(0.6813665, 47.4209312), (0.6814774, 47.4204494), (0.6812623, 47.4204274)]
54733;1442553127;7243402315;18.02945476957972;26.14270941589059;False;1.0;115601422;776329214;False;;footway;False;[1442553127, 7243402315];[(0.682651, 47.4198687), (0.6826691, 47.419707)]
63355;4952439103;6279139308;7.564486725910919;8.699159734797556;False;3.0;115610044;1161269316;False;;residential;False;[4952439103, 6279139308];[(0.6777623, 47.4189445), (0.6777559, 47.4190124)]
65691;482578111;304322718;25.2363710010789;29.021826651240733;False;3.0;115548358;27713464;True;bande uni;residential;False;[482578111, 5557937752, 5268252246, 304322718];[(0.6814086, 47.4198106), (0.6812068, 47.4197988), (0.6811544, 47.4197932), (0.6810843, 47.4197687)]
65692;304322717;482578111;88.55576375724701;101.83912832083404;False;3.0;115548359;27713464;True;bande uni;residential;False;[304322717, 1442553124, 482578111];[(0.6825797, 47.4198622), (0.6821796, 47.4198431), (0.6814086, 47.4198106)]
65693;1442553127;304322717;5.428482402020826;6.242754762323949;False;3.0;115548360;27713464;True;bande uni;residential;False;[1442553127, 304322717];[(0.682651, 47.4198687), (0.6825797, 47.4198622)]
68937;2390641650;475987409;12.72911428829393;18.4572157180262;False;1.0;115551604;39698381;True;;secondary;False;[2390641650, 475987409];[(0.683424, 47.4186964), (0.6835848, 47.4186618)]
68938;3106503811;2390641650;55.942436569609725;81.1165330259341;False;1.0;115551605;39698381;True;;secondary;False;[3106503811, 2390641650];[(0.682704, 47.4188163), (0.683424, 47.4186964)]
68944;477800450;476380687;50.28222569657619;57.82455955106261;False;3.0;115551611;39734486;True;;residential;False;[477800450, 476380714, 5557909863, 476380687];[(0.6801996, 47.4199454), (0.6807324, 47.420005), (0.6807704, 47.4200149), (0.6808504, 47.4200357)]
68945;477800421;477800450;51.29949573716715;58.99442009774221;False;3.0;115551612;39734486;True;;residential;False;[477800421, 477800450];[(0.6795288, 47.4198704), (0.6801996, 47.4199454)]
68946;477800425;477800421;53.3371345937188;61.33770478277662;False;3.0;115551613;39734486;True;;residential;False;[477800425, 476380719, 476380717, 477800421];[(0.6788265, 47.4198631), (0.6790472, 47.4198462), (0.6792959, 47.4198444), (0.6795288, 47.4198704)]
69141;477800453;477800450;33.99933177744764;39.09923154406478;False;3.0;115551808;39851895;True;;residential;False;[477800453, 477800450];[(0.6801306, 47.4202476), (0.6801996, 47.4199454)]
69142;477800450;477800456;65.41955138902658;75.23248409738056;False;3.0;115551809;39851896;True;;residential;False;[477800450, 477800456];[(0.6801996, 47.4199454), (0.6803565, 47.4193667)]
69143;477800458;477800421;49.75872990590448;57.22253939179015;False;3.0;115551810;39851897;True;;residential;False;[477800458, 477800421];[(0.6796446, 47.4194298), (0.6795288, 47.4198704)]
69375;482578112;482578111;13.080382070866078;15.042439381495988;False;3.0;115552042;40098145;True;;residential;False;[482578112, 482578111];[(0.6813788, 47.4199265), (0.6814086, 47.4198106)]
69376;6801679171;482578112;56.37914173243438;64.83601299229953;False;3.0;115552043;40098145;True;;residential;False;[6801679171, 482578112];[(0.6812623, 47.4204274), (0.6813788, 47.4199265)]
69377;5557937751;6801679171;17.47465457046636;20.09585275603631;False;3.0;115552044;40098145;True;;residential;False;[5557937751, 6801679171];[(0.6812239, 47.4205824), (0.6812623, 47.4204274)]
69378;482537209;5557937751;36.61802195918118;42.11072525305835;False;3.0;115552045;40098145;True;;residential;False;[482537209, 5557937751];[(0.6811367, 47.4209064), (0.6812239, 47.4205824)]
69379;304322717;482578112;109.27467028360589;142.05707136868764;False;2.0;115552046;40098146;True;;service;False;[304322717, 482578114, 5557909868, 482578112];[(0.6825797, 47.4198622), (0.6825273, 47.4200522), (0.6821431, 47.4200117), (0.6813788, 47.4199265)]
69407;6801679169;482537212;29.56569555295374;34.0005498858968;False;3.0;115552074;40099169;True;;residential;False;[6801679169, 5557937754, 482537212];[(0.6813665, 47.4209312), (0.6816788, 47.4209648), (0.6817535, 47.4209728)]
69408;482537209;6801679169;17.55778170982316;20.191448966296637;False;3.0;115552075;40099169;True;;residential;False;[482537209, 6801679169];[(0.6811367, 47.4209064), (0.6813665, 47.4209312)]
81003;1035649202;1035649416;144.34422594026609;144.34422594026609;True;4.0;115563670;89234332;True;piste uni;cycleway;False;[1035649202, 1035649039, 1035649258, 1035649138, 1035649444, 1035649354, 1035649476, 1035649401, 1035649416];[(0.6813665, 47.4189472), (0.6810664, 47.4189317), (0.6808141, 47.418921), (0.680634, 47.4189195), (0.6803919, 47.4189386), (0.6799764, 47.418969), (0.6797569, 47.4189888), (0.6795564, 47.4190117), (0.6794643, 47.4190183)]
81004;1035649408;1035649202;158.66455654802516;158.66455654802516;True;4.0;115563671;89234332;True;piste uni;cycleway;False;[1035649408, 1035649689, 1035649584, 1035649641, 1035649539, 1035649234, 5546252275, 1035649077, 1035649291, 5546252274, 5546252273, 1035649202];[(0.6834345, 47.4187461), (0.6833273, 47.4187603), (0.6829873, 47.4188113), (0.6826607, 47.4188639), (0.6823759, 47.4189104), (0.6821619, 47.4189355), (0.6820249, 47.4189453), (0.6819108, 47.4189431), (0.6815322, 47.4189288), (0.6814969, 47.4189326), (0.68145, 47.4189415), (0.6813665, 47.4189472)]
81005;1035649492;1035649416;8.14599079880653;8.14599079880653;True;4.0;115563672;89234341;True;piste uni;cycleway;False;[1035649492, 1035649416];[(0.6794468, 47.418946), (0.6794643, 47.4190183)]
81006;1035649559;1035649492;8.463060204474091;8.463060204474091;True;4.0;115563673;89234341;True;piste uni;cycleway;False;[1035649559, 1035649492];[(0.6794314, 47.4188706), (0.6794468, 47.418946)]
85166;2881349632;1035649514;40.29314141889177;40.29314141889177;True;4.0;115567833;128733227;True;piste uni;cycleway;False;[2881349632, 1035649196, 1035649470, 1035649381, 1035649514];[(0.6847537, 47.4185802), (0.6846953, 47.4185736), (0.6845614, 47.4185683), (0.684337, 47.4185626), (0.6842258, 47.4185852)]
85167;1035649300;2881349632;7.419256927937687;7.419256927937687;True;4.0;115567834;128733227;True;piste uni;cycleway;False;[1035649300, 2881349632];[(0.6848507, 47.4185911), (0.6847537, 47.4185802)]
85177;3106503809;1035649245;57.19560756195603;57.19560756195603;True;4.0;115567844;128733229;True;piste uni;cycleway;False;[3106503809, 1035649350, 1035649245];[(0.6826697, 47.4187584), (0.683104, 47.4186869), (0.6834083, 47.4186431)]
85178;6304483485;3106503809;10.869430498620511;10.869430498620511;True;4.0;115567845;128733229;True;piste uni;cycleway;False;[6304483485, 3106503809];[(0.6825297, 47.4187814), (0.6826697, 47.4187584)]
85179;1035649398;6304483485;85.2784790767449;85.2784790767449;True;4.0;115567846;128733229;True;piste uni;cycleway;False;[1035649398, 1035649660, 1035649552, 1035649035, 5546252276, 1035649599, 1035649302, 1035649199, 6304483485];[(0.6814139, 47.4188045), (0.6815713, 47.4188269), (0.6818204, 47.4188412), (0.6819334, 47.4188466), (0.6820143, 47.4188452), (0.6820787, 47.4188431), (0.6822061, 47.4188326), (0.6823637, 47.4188088), (0.6825297, 47.4187814)]
85180;1035649559;1035649398;150.14014933542032;150.14014933542032;True;4.0;115567847;128733229;True;piste uni;cycleway;False;[1035649559, 1035649268, 1035649160, 1035649447, 1035649360, 1035649489, 1035649406, 1035649685, 1035649569, 1035649398];[(0.6794314, 47.4188706), (0.6795375, 47.4188622), (0.6796628, 47.4188602), (0.6798514, 47.4188488), (0.6802609, 47.4188164), (0.6804622, 47.4187983), (0.6806508, 47.4187898), (0.6808169, 47.4187936), (0.6811308, 47.4188069), (0.6814139, 47.4188045)]
85181;4952439103;1035649559;126.79090514602883;126.79090514602883;True;4.0;115567848;128733229;True;piste uni;cycleway;False;[4952439103, 1035649310, 1035649564, 1035649487, 1035649618, 1035649521, 1035649210, 1035649066, 1035649559];[(0.6777623, 47.4189445), (0.6779063, 47.4189564), (0.6781033, 47.4189679), (0.6783187, 47.4189669), (0.6786269, 47.418946), (0.6789379, 47.4189212), (0.6791533, 47.4189002), (0.6793588, 47.4188764), (0.6794314, 47.4188706)]
85191;2390632254;1421778407;42.9344788457701;62.25499432636664;False;1.0;115567858;128733522;True;;secondary;False;[2390632254, 1421778409, 475987431, 475987427, 1421778407];[(0.6842098, 47.4185365), (0.6843058, 47.4185184), (0.6844725, 47.4185028), (0.6846384, 47.4184975), (0.6847719, 47.418511)]
85192;475987413;2390632254;15.199176896942449;22.03880650056655;False;1.0;115567859;128733522;True;;secondary;False;[475987413, 2390632254];[(0.6840129, 47.4185653), (0.6842098, 47.4185365)]
85344;482578090;482578089;22.28251113328867;25.62488780328197;False;3.0;115568011;130994344;True;;residential;False;[482578090, 482578089];[(0.6807756, 47.4211319), (0.6810652, 47.4211711)]
85345;257804533;482578090;35.25572011187552;40.54407812865684;False;3.0;115568012;130994344;True;;residential;False;[257804533, 4823756783, 482578090];[(0.6803177, 47.421069), (0.6803842, 47.4210765), (0.6807756, 47.4211319)]
85346;482578089;482537209;29.919544000584352;34.407475600672;False;3.0;115568013;130994567;True;;residential;False;[482578089, 482537209];[(0.6810652, 47.4211711), (0.6811367, 47.4209064)]
85844;1035649398;475987437;8.915444652688945;10.252761350592287;False;3.0;115568511;136794912;True;;residential;False;[1035649398, 475987437];[(0.6814139, 47.4188045), (0.6813884, 47.4188828)]
85845;483375701;1035649398;127.0517658069544;146.10953067799755;False;3.0;115568512;136794912;True;;residential;False;[483375701, 304322776, 7104349616, 1035649398];[(0.6818584, 47.4177188), (0.681726, 47.4178187), (0.6814273, 47.4187469), (0.6814139, 47.4188045)]
85854;6801679167;257804533;63.93735325438077;73.52795624253788;False;3.0;115568521;136794915;True;;residential;False;[6801679167, 4823756780, 257804533];[(0.6805681, 47.4205196), (0.6803421, 47.4210161), (0.6803177, 47.421069)]
85855;476380687;6801679167;58.09963940745112;66.81458531856879;False;3.0;115568522;136794915;True;;residential;False;[476380687, 2888963612, 2888963684, 304322719, 6801679167];[(0.6808504, 47.4200357), (0.6807706, 47.420127), (0.6806715, 47.4202899), (0.6806218, 47.4204015), (0.6805681, 47.4205196)]
85856;304322718;476380687;34.56118607161371;39.74536398235576;False;3.0;115568523;136794915;True;;residential;False;[304322718, 5557909864, 476380687];[(0.6810843, 47.4197687), (0.6810211, 47.4198516), (0.6808504, 47.4200357)]
89393;483375709;483375701;51.4286818099194;59.1429840814073;False;3.0;115572060;192960310;True;;residential;False;[483375709, 483375707, 7104383339, 483375704, 7104383340, 483375701];[(0.6823533, 47.4174171), (0.6822574, 47.4175278), (0.6821843, 47.4175827), (0.6820744, 47.4176371), (0.6819691, 47.4176766), (0.6818584, 47.4177188)]
89394;483409095;483375709;89.82250375211883;103.29587931493666;False;3.0;115572061;192960310;True;;residential;False;[483409095, 7343263483, 483375715, 483375712, 483375709];[(0.6825393, 47.416622), (0.6824965, 47.4169423), (0.6824787, 47.4170758), (0.6824329, 47.417239), (0.6823533, 47.4174171)]
89395;483409041;483409095;4.4942623801326125;5.168401737152504;False;3.0;115572062;192960310;True;;residential;False;[483409041, 483409095];[(0.6825479, 47.416582), (0.6825393, 47.416622)]
91727;1035649229;1035649408;33.896527707384216;38.98100686349184;False;3.0;115574394;230572464;True;cheminement trottoir uni;footway;False;[1035649229, 2739178033, 2739178032, 2739178027, 2739178023, 1035649408];[(0.6837759, 47.4189), (0.683744, 47.4188376), (0.683706, 47.4188084), (0.683612, 47.4187717), (0.6835043, 47.4187424), (0.6834345, 47.4187461)]
91728;2739178034;1035649229;3.588863048191504;4.127192505420229;False;3.0;115574395;230572464;True;cheminement trottoir uni;footway;False;[2739178034, 1035649229];[(0.6838219, 47.4188918), (0.6837759, 47.4189)]
91729;1035649386;2739178034;13.879135276606196;15.961005568097123;False;3.0;115574396;230572464;True;cheminement trottoir uni;footway;False;[1035649386, 7306345781, 7306345780, 2739178034];[(0.6840017, 47.4188655), (0.6839276, 47.4188763), (0.6838846, 47.4188826), (0.6838219, 47.4188918)]
91730;2739178029;1035649386;3.318677791820767;3.8164794605938814;False;3.0;115574397;230572464;True;cheminement trottoir uni;footway;False;[2739178029, 1035649386];[(0.6840427, 47.4188547), (0.6840017, 47.4188655)]
91731;5767720979;2739178029;34.61215031063891;39.80397285723474;False;3.0;115574398;230572464;True;cheminement trottoir uni;footway;False;[5767720979, 2739178015, 2739178019, 2881349651, 2739178025, 5767720978, 2739178029];[(0.6842073, 47.4185912), (0.6841448, 47.4186117), (0.6841055, 47.4186583), (0.684069, 47.4187203), (0.6840256, 47.4187987), (0.6840223, 47.4188322), (0.6840427, 47.4188547)]
91732;1035649514;5767720979;1.5472006258032185;1.779280719673701;False;3.0;115574399;230572464;True;cheminement trottoir uni;footway;False;[1035649514, 5767720979];[(0.6842258, 47.4185852), (0.6842073, 47.4185912)]
91733;2390632254;1035649514;5.547398851334041;6.379508679034147;False;3.0;115574400;230572464;True;cheminement trottoir uni;footway;False;[2390632254, 1035649514];[(0.6842098, 47.4185365), (0.6842258, 47.4185852)]
91734;1421786282;2390632254;8.279708721839121;9.521665030114988;False;3.0;115574401;230572464;True;cheminement trottoir uni;footway;False;[1421786282, 2390632254];[(0.6841678, 47.4184677), (0.6842098, 47.4185365)]
91735;2739177986;1421786282;30.02055883847628;34.52364266424772;False;3.0;115574402;230572464;True;cheminement trottoir uni;footway;False;[2739177986, 2739177988, 2739177990, 2739177999, 2739178003, 1421786282];[(0.6838379, 47.4183519), (0.6838779, 47.4184049), (0.6839325, 47.4184169), (0.6839983, 47.4184396), (0.6840756, 47.4184662), (0.6841678, 47.4184677)]
91736;2739177983;2739177986;2.598713604358084;2.9885206450117963;False;3.0;115574403;230572464;True;cheminement trottoir uni;footway;False;[2739177983, 2739177986];[(0.6838035, 47.418353), (0.6838379, 47.4183519)]
91737;2739177992;2739177983;13.444627545042692;15.461321676799097;False;3.0;115574404;230572464;True;cheminement trottoir uni;footway;False;[2739177992, 7306345778, 7306345779, 2739177983];[(0.6836301, 47.4183804), (0.6836966, 47.4183713), (0.6837402, 47.4183653), (0.6838035, 47.418353)]
91738;2739177995;2739177992;2.8786095997691468;3.3104010397345185;False;3.0;115574405;230572464;True;cheminement trottoir uni;footway;False;[2739177995, 2739177992];[(0.6835927, 47.4183855), (0.6836301, 47.4183804)]
91739;1035649245;2739177995;33.75183263889339;38.814607534727394;False;3.0;115574406;230572464;True;cheminement trottoir uni;footway;False;[1035649245, 2739178013, 2739178001, 2881349615, 2739177997, 2739177995];[(0.6834083, 47.4186431), (0.6834581, 47.4186302), (0.6835243, 47.4185633), (0.6835773, 47.4184844), (0.6835946, 47.4184266), (0.6835927, 47.4183855)]
91740;2390641650;1035649245;6.0431077383850615;6.949573899142821;False;3.0;115574407;230572464;True;cheminement trottoir uni;footway;False;[2390641650, 1035649245];[(0.683424, 47.4186964), (0.6834083, 47.4186431)]
91741;1035649408;2390641650;5.5821143242779385;6.419431472919629;False;3.0;115574408;230572464;True;cheminement trottoir uni;footway;False;[1035649408, 2390641650];[(0.6834345, 47.4187461), (0.683424, 47.4186964)]
95467;483408942;2390628296;12.100256311079614;13.915294757741554;False;3.0;115578134;268571742;True;;residential;False;[483408942, 2390628296];[(0.6833121, 47.4172773), (0.683471, 47.4172627)]
95468;483375709;483408942;74.38066929884467;85.53776969367136;False;3.0;115578135;268571742;True;;residential;False;[483375709, 483408947, 5543820078, 483408944, 5543820079, 483408942];[(0.6823533, 47.4174171), (0.6824543, 47.4174203), (0.6825013, 47.4174144), (0.6829221, 47.4173298), (0.6830843, 47.4173027), (0.6833121, 47.4172773)]
96446;1421778407;2881349632;7.815205149734706;7.815205149734706;True;4.0;115579113;284391100;True;piste uni;cycleway;False;[1421778407, 2881349632];[(0.6847719, 47.418511), (0.6847537, 47.4185802)]
96447;2881349613;1421778407;8.076223317442523;8.076223317442523;True;4.0;115579114;284391100;True;piste uni;cycleway;False;[2881349613, 1421778407];[(0.6847908, 47.4184395), (0.6847719, 47.418511)]
96456;2390628298;2881349492;3.237784732097788;4.694787861541792;False;1.0;115579123;284391106;True;;footway;False;[2390628298, 2881349492];[(0.6834159, 47.4173634), (0.6834588, 47.4173639)]
97196;1035649492;475987437;147.09692371643152;213.2905393888257;False;1.0;115579863;285209070;True;;secondary;False;[1035649492, 475987444, 475987442, 475987440, 7104349615, 5546252271, 475987437];[(0.6794468, 47.418946), (0.6796282, 47.4189316), (0.6804349, 47.4188703), (0.6807337, 47.4188586), (0.6811393, 47.4188728), (0.6812429, 47.4188771), (0.6813884, 47.4188828)]
97197;6279139308;1035649492;128.33384536730404;186.08407578259084;False;1.0;115579864;285209070;True;;secondary;False;[6279139308, 475987447, 475987446, 475987445, 1035649492];[(0.6777559, 47.4190124), (0.6779436, 47.4190269), (0.6782701, 47.4190396), (0.6788651, 47.4189923), (0.6794468, 47.418946)]
97203;5268252263;304322718;75.83037926517216;87.20493615494797;False;3.0;115579870;285209071;True;;residential;False;[5268252263, 5557909865, 5557909867, 5557909866, 304322718];[(0.6813196, 47.4191081), (0.6811944, 47.4195496), (0.6811762, 47.4196091), (0.6811394, 47.4196876), (0.6810843, 47.4197687)]
97204;1035649202;5268252263;18.235436902264546;20.970752437604222;False;3.0;115579871;285209071;True;;residential;False;[1035649202, 7104349617, 5268252263];[(0.6813665, 47.4189472), (0.6813367, 47.41905), (0.6813196, 47.4191081)]
97205;475987437;1035649202;7.348165473314019;8.450390294311122;False;3.0;115579872;285209071;True;;residential;False;[475987437, 1035649202];[(0.6813884, 47.4188828), (0.6813665, 47.4189472)]
107865;483375701;483409097;121.37498387656724;139.58123145805232;False;3.0;115590532;423372498;True;;residential;False;[483375701, 7104383341, 483375699, 483375696, 483375692, 5543820846, 483409097];[(0.6818584, 47.4177188), (0.6817686, 47.4177251), (0.6816794, 47.4177274), (0.681274, 47.4177406), (0.6808517, 47.4177632), (0.6803511, 47.4178055), (0.6802572, 47.4178151)]
111504;5268252263;5268252264;36.2378129943823;47.109156892696994;False;2.0;115594171;545047958;True;;service;False;[5268252263, 5268252264];[(0.6813196, 47.4191081), (0.6808513, 47.4190359)]
115383;475987437;3106503811;100.38548142605282;145.55894806777658;False;1.0;115598050;587727666;True;;secondary;False;[475987437, 5546252272, 7104349614, 475987434, 5546252277, 5546252278, 475987432, 3106503811];[(0.6813884, 47.4188828), (0.6815389, 47.4188885), (0.6816288, 47.418893), (0.6818912, 47.4189047), (0.6819974, 47.4189063), (0.6820913, 47.418902), (0.6822119, 47.4188924), (0.682704, 47.4188163)]
115864;5767720979;5557937811;10.516735383190586;15.24926630562635;False;1.0;115598531;608881265;True;;footway;False;[5767720979, 5557937811];[(0.6842073, 47.4185912), (0.6842511, 47.418681)]
116526;6304480771;6304480772;36.43033611483576;52.82398736651185;False;1.0;115599193;673216533;True;;footway;False;[6304480771, 6304480772];[(0.6835652, 47.4182415), (0.6831532, 47.4180707)]
116527;6304480772;6304480780;12.903954559626618;18.7107341114586;False;1.0;115599200;673216536;True;;footway;False;[6304480772, 6304480780];[(0.6831532, 47.4180707), (0.6830669, 47.4181709)]
116528;6304480779;6304480772;4.695349132150143;6.808256241617706;False;1.0;115599201;673216536;True;;footway;False;[6304480779, 6304480772];[(0.6831845, 47.4180342), (0.6831532, 47.4180707)]
116529;6304480778;6304480779;11.264753026985684;16.33389188912924;False;1.0;115599202;673216536;True;;footway;False;[6304480778, 6304480779];[(0.6832639, 47.4179484), (0.6831845, 47.4180342)]
116530;6304480781;6304483487;9.323165544655932;13.518590039751102;False;1.0;115599198;673216536;True;;footway;False;[6304480781, 6304483487];[(0.6829613, 47.418288), (0.6828944, 47.4183585)]
116531;6304480780;6304480781;15.264171699752817;22.133048964641585;False;1.0;115599199;673216536;True;;footway;False;[6304480780, 6304480781];[(0.6830669, 47.4181709), (0.6829613, 47.418288)]
116532;6304483487;6304480782;9.647792762231267;13.989299505235335;False;1.0;115599197;673216536;True;;footway;False;[6304483487, 6304480782];[(0.6828944, 47.4183585), (0.6828346, 47.4184352)]
116533;6304480784;6304483485;15.25686153719592;22.122449228934084;False;1.0;115599194;673216536;True;;footway;False;[6304480784, 6304483485];[(0.6826339, 47.4186638), (0.6825297, 47.4187814)]
116534;6304480783;6304480784;14.049038790342534;20.371106245996675;False;1.0;115599195;673216536;True;;footway;False;[6304480783, 6304480784];[(0.6827308, 47.4185559), (0.6826339, 47.4186638)]
116535;6304480782;6304480783;15.538013197685713;22.53011913664428;False;1.0;115599196;673216536;True;;footway;False;[6304480782, 6304480783];[(0.6828346, 47.4184352), (0.6827308, 47.4185559)]
116537;6304483488;1035649245;16.56326775031154;24.01673823795173;False;1.0;115599204;673216540;True;;footway;False;[6304483488, 6304483489, 6304483490, 1035649245];[(0.6833074, 47.4185195), (0.6833638, 47.4185491), (0.6834014, 47.4185972), (0.6834083, 47.4186431)]
116538;6304483487;6304483488;35.939727920361506;52.11260548452418;False;1.0;115599205;673216540;True;;footway;False;[6304483487, 6304483488];[(0.6828944, 47.4183585), (0.6833074, 47.4185195)]
116539;6304483486;6304483487;48.06560483203265;69.69512700644734;False;1.0;115599206;673216540;True;;footway;False;[6304483486, 6304483487];[(0.6823473, 47.4181371), (0.6828944, 47.4183585)]
117588;5557937751;6801679167;50.12543900908556;72.68188656317406;False;1.0;115600255;725307732;True;;footway;False;[5557937751, 6801679168, 6801679167];[(0.6812239, 47.4205824), (0.6811489, 47.4205638), (0.6805681, 47.4205196)]
117589;6801679171;6801679169;70.62990043241835;91.81887056214386;False;2.0;115600256;725307733;True;;service;False;[6801679171, 6801679170, 6801679169];[(0.6812623, 47.4204274), (0.6814774, 47.4204494), (0.6813665, 47.4209312)]
118755;7243402315;1442553127;18.02945476957972;26.14270941589059;False;1.0;115601422;776329214;True;;footway;False;[7243402315, 1442553127];[(0.6826691, 47.419707), (0.682651, 47.4198687)]
127377;6279139308;4952439103;7.564486725910919;8.699159734797556;False;3.0;115610044;1161269316;True;;residential;False;[6279139308, 4952439103];[(0.6777559, 47.4190124), (0.6777623, 47.4189445)]
