;start_node;end_node;distance;danger;converted;cyclability;section_id;way_id;is_following_way;facility;road_type;is_DSC;nodes;geometry
44471;4701187530;102881679;655.8647077254723;951.0038262019348;False;1.0;115591160;442025271;False;;track;False;[4701187530, 4701187529, 4701187528, 4397151319, 4397151320, 4397151321, 4397151322, 4397151323, 4397151324, 4397151325, 4397151326, 4397151327, 4397151328, 4397151329, 4397151330, 4397151331, 4397151332, 4397151333, 4397151334, 4397151335, 558824792, 4397151336, 4397151337, 4397151338, 4397151339, 4397151340, 4397151341, 4397151342, 4397151343, 4397151344, 4397151345, 4397151346, 4397151347, 4397151348, 4700310625, 4397151349, 4700310624, 4397151350, 4397151351, 4397151352, 4397151353, 4397151354, 4397151355, 4397151356, 4397151357, 4397151358, 4397151359, 102881679];[(0.6103822, 47.3651736), (0.6104375, 47.3650998), (0.6104597, 47.3650765), (0.6104858, 47.3650491), (0.6105089, 47.3650272), (0.6105474, 47.3650063), (0.6106691, 47.3649552), (0.6109063, 47.3648581), (0.6110573, 47.3647955), (0.6112884, 47.3646901), (0.6114332, 47.3646317), (0.6116443, 47.364542), (0.6118569, 47.364446), (0.6119308, 47.3644084), (0.6119816, 47.3643813), (0.612054, 47.3643385), (0.6123082, 47.364182), (0.6123375, 47.364159), (0.6123745, 47.3641267), (0.6124222, 47.3640912), (0.6124959, 47.3640447), (0.6125809, 47.3640014), (0.6128782, 47.3638564), (0.6132464, 47.3636853), (0.6132916, 47.3636819), (0.6133265, 47.3636837), (0.6133775, 47.3637019), (0.6135572, 47.3637891), (0.6135867, 47.3637927), (0.6136135, 47.3637872), (0.613635, 47.3637709), (0.6137798, 47.3634766), (0.6139997, 47.3631023), (0.6141258, 47.3628843), (0.6141671, 47.3628038), (0.6144074, 47.3623356), (0.614499, 47.3621904), (0.6145254, 47.3621485), (0.6145925, 47.362054), (0.6146515, 47.3619868), (0.6147427, 47.3618996), (0.6149519, 47.3617143), (0.6151638, 47.3615108), (0.6152496, 47.361429), (0.6152952, 47.3613745), (0.6153945, 47.3612292), (0.615489, 47.3610771), (0.6155477, 47.3609548)]
45680;4699672932;4699672933;369.1689314057216;535.2949505382963;False;1.0;115592369;476369292;False;;track;False;[4699672932, 4699672933];[(0.6234769, 47.3700902), (0.6245004, 47.3668433)]
45686;4701200744;4303483096;160.96101370745586;233.39346987581095;False;1.0;115592375;476615987;False;;track;False;[4701200744, 4701200748, 4701200749, 4701200750, 4701200751, 4701200752, 4701200753, 4701200754, 4701200755, 4701200756, 4701200757, 4701200758, 4701200759, 4701200760, 4701200761, 4701200762, 4701200763, 4701200764, 4701200765, 4701200766, 4701200767, 4303483096];[(0.6092111, 47.3598461), (0.6092583, 47.3599489), (0.6092744, 47.3599816), (0.6092986, 47.3600016), (0.6093308, 47.3600161), (0.6093764, 47.3600216), (0.6095641, 47.3600525), (0.6096043, 47.3600652), (0.6096285, 47.360087), (0.6096526, 47.3601361), (0.6096821, 47.3602106), (0.6096848, 47.3602451), (0.6096848, 47.3602687), (0.6096902, 47.3602905), (0.6097143, 47.3603123), (0.6097572, 47.3603287), (0.6101837, 47.360414), (0.6102186, 47.360414), (0.6102481, 47.3604086), (0.6102803, 47.3603904), (0.6103044, 47.360365), (0.6104584, 47.3600224)]
47991;5308876568;8182102142;56.62870846943691;65.12301473985244;False;3.0;115594680;549601434;False;;residential;False;[5308876568, 8182102142];[(0.6093336, 47.3581826), (0.6086221, 47.3580223)]
47992;8182102142;5308876567;1.2339316115492185;1.4190213532816012;False;3.0;115594681;549601434;False;;residential;False;[8182102142, 5308876567];[(0.6086221, 47.3580223), (0.6086066, 47.3580188)]
47993;2312691955;9296538854;40.59961119110908;46.68955286977543;False;3.0;115594682;549601694;False;;residential;False;[2312691955, 7055625168, 7055625167, 5308883391, 9296538854];[(0.6078709, 47.359173), (0.607854, 47.3591427), (0.6078456, 47.3590819), (0.6078892, 47.3589073), (0.6079754, 47.358833)]
47994;9296538854;8182102128;32.75244160879717;37.66530785011674;False;3.0;115594683;549601694;False;;residential;False;[9296538854, 8182102128];[(0.6079754, 47.358833), (0.6082439, 47.3586017)]
47995;8182102128;8182102137;41.2045600672524;47.38524407734026;False;3.0;115594684;549601694;False;;residential;False;[8182102128, 5308883390, 8182102137];[(0.6082439, 47.3586017), (0.6085393, 47.3583479), (0.6084848, 47.3583189)]
51748;5757441549;5757441550;56.49881654598469;81.92328399167779;False;1.0;115598437;607518527;False;;path;False;[5757441549, 10721755986, 5757441550];[(0.6059512, 47.3570949), (0.6055811, 47.3574456), (0.6054895, 47.3574903)]
51794;5757441549;5757441603;25.19942868618289;36.53917159496519;False;1.0;115598483;607518537;False;;path;False;[5757441549, 5757441602, 5757441603];[(0.6059512, 47.3570949), (0.6060787, 47.3570804), (0.6061605, 47.3569532)]
54169;3439767156;430059019;58.35436433326024;84.61382828322735;False;1.0;115600858;755326494;False;;secondary;False;[3439767156, 7055625173, 7055625172, 7055625171, 7055625170, 7055625169, 430059019];[(0.6070907, 47.3590925), (0.6073205, 47.3591363), (0.6074656, 47.3591633), (0.6075585, 47.3591762), (0.6076138, 47.3591807), (0.6077102, 47.3591832), (0.6078465, 47.3591807)]
54170;102881815;3439767156;56.00027540229932;81.20039933333402;False;1.0;115600859;755326495;False;;secondary;False;[102881815, 1969187254, 7055625176, 7055625177, 2312691967, 7055625174, 3439767156];[(0.6077819, 47.3592659), (0.6076857, 47.3592402), (0.6075358, 47.3592128), (0.6073717, 47.3591819), (0.6072715, 47.3591608), (0.6071868, 47.3591351), (0.6070907, 47.3590925)]
54171;7055625183;2312692181;52.55548957941713;76.20545989015483;False;1.0;115600860;755326496;False;;secondary;False;[7055625183, 7055625184, 7055625185, 7055625186, 7055625187, 2312692181];[(0.6080461, 47.3592748), (0.608119, 47.3593329), (0.6081977, 47.3593837), (0.608301, 47.3594325), (0.6084149, 47.3594877), (0.6086114, 47.3595362)]
54172;416828280;102881812;20.113211101767348;26.147174432297557;False;2.0;115600861;755326497;False;;tertiary;False;[416828280, 7055625179, 1969187251, 102881812];[(0.6081953, 47.35908), (0.6081379, 47.3591299), (0.6081055, 47.3591616), (0.6080399, 47.3592268)]
54173;2312692181;332438878;33.01404067383624;47.87035897706255;False;1.0;115600862;755326498;False;;secondary;False;[2312692181, 7055625188, 102881688, 7055625189, 332438878];[(0.6086114, 47.3595362), (0.6084916, 47.359525), (0.6083964, 47.3595046), (0.6082944, 47.3594723), (0.6082062, 47.3594352)]
54174;332438878;102881810;20.97955248445645;30.42035110246185;False;1.0;115600863;755326498;False;;secondary;False;[332438878, 1969187255, 102881810];[(0.6082062, 47.3594352), (0.6080796, 47.3593814), (0.6079649, 47.3593422)]
54931;3439767156;7448847742;133.57754781701593;133.57754781701593;True;4.0;115601620;796472764;False;voie verte uni;path;False;[3439767156, 7448847751, 7448847750, 9435848233, 7448847747, 7448847746, 7448847745, 9435848234, 9435848235, 7448847741, 7448847743, 7448847742];[(0.6070907, 47.3590925), (0.6071993, 47.3588287), (0.6072156, 47.3587625), (0.6073017, 47.3585376), (0.6073904, 47.3582872), (0.6074007, 47.358266), (0.6074244, 47.3582381), (0.6074566, 47.3582205), (0.6074922, 47.3582101), (0.6075304, 47.3582077), (0.6078259, 47.3582137), (0.6078768, 47.3582133)]
54932;7448847742;9251003487;8.953209701521494;8.953209701521494;True;4.0;115601621;796472764;False;voie verte uni;path;False;[7448847742, 9435848231, 7448847740, 9251003487];[(0.6078768, 47.3582133), (0.607871, 47.3581905), (0.6078635, 47.3581722), (0.6078384, 47.3581378)]
54933;3439767156;7448847760;47.61020728453089;54.75173837721052;False;3.0;115601622;796472765;False;cheminement trottoir uni;footway;False;[3439767156, 7448847757, 7448847756, 7448847753, 7448847754, 7448847755, 7448847758, 7448847759, 7448847760];[(0.6070907, 47.3590925), (0.6070623, 47.3591363), (0.6069815, 47.3591024), (0.6068673, 47.3590702), (0.6068222, 47.3590718), (0.606796, 47.3590976), (0.6067841, 47.3591894), (0.6067603, 47.3592281), (0.6067129, 47.3592435)]
55406;4303483096;4303483097;32.2141807255737;41.87843494324581;False;2.0;115602095;816195669;False;;service;False;[4303483096, 4303483097];[(0.6104584, 47.3600224), (0.6106013, 47.3597494)]
55476;430059017;416828280;22.54475883242914;29.308186482157883;False;2.0;115602165;823055159;False;;tertiary;False;[430059017, 7055625178, 416828280];[(0.6079268, 47.3591683), (0.6080488, 47.3591248), (0.6081953, 47.35908)]
56265;7448847742;8182102135;22.4867764162621;32.605825803580046;False;1.0;115602954;879557908;False;;footway;False;[7448847742, 8182102140, 8182102135];[(0.6078768, 47.3582133), (0.6078837, 47.3582749), (0.6079008, 47.3584149)]
56267;8182102137;7448847742;48.65719427165043;55.955773412398;False;3.0;115602956;879557910;False;chemin dedie uni;footway;False;[8182102137, 8182102133, 9435848238, 9435848237, 9435848230, 9435848236, 7448847742];[(0.6084848, 47.3583189), (0.6081677, 47.358217), (0.6081272, 47.3582082), (0.6080829, 47.3582064), (0.6080212, 47.3582078), (0.6079173, 47.3582128), (0.6078768, 47.3582133)]
56270;8182102135;8182102128;33.2256134725861;38.20945549347401;False;3.0;115602960;879557913;False;chemin dedie uni;footway;False;[8182102135, 9435848244, 9435848241, 8182102128];[(0.6079008, 47.3584149), (0.6079186, 47.3584226), (0.608217, 47.3585857), (0.6082439, 47.3586017)]
56271;9296538855;8182102135;32.995822411988925;37.94519577378726;False;3.0;115602959;879557913;False;chemin dedie uni;footway;False;[9296538855, 9435848242, 9435848243, 8182102135];[(0.6076365, 47.3586488), (0.6077, 47.3585775), (0.6078824, 47.3584213), (0.6079008, 47.3584149)]
56655;8428849473;8428849469;56.41140829423079;73.33483078250003;False;2.0;115603344;907728990;False;;service;False;[8428849473, 8428849469];[(0.61555, 47.3590285), (0.6162421, 47.359219)]
56656;8428849471;8428849470;30.98683774341053;40.28288906643369;False;2.0;115603345;907728991;False;;service;False;[8428849471, 8428849474, 8428849470];[(0.6158397, 47.359566), (0.6159086, 47.3596917), (0.6161122, 47.3597337)]
56657;8428849472;8428849471;36.9458563585726;48.02961326614438;False;2.0;115603346;907728992;False;;service;False;[8428849472, 8428849471];[(0.6153695, 47.3594746), (0.6158397, 47.359566)]
56658;8428849471;8428849468;4.383042912262474;5.697955785941216;False;2.0;115603347;907728992;False;;service;False;[8428849471, 8428849468];[(0.6158397, 47.359566), (0.6158955, 47.3595768)]
56723;8483529535;8483529539;52.0384129723751;75.4556988099439;False;1.0;115603412;913254000;False;;path;False;[8483529535, 8483529537, 8483529540, 8483529536, 8483529538, 8483529539];[(0.6027576, 47.3630247), (0.6026566, 47.3630483), (0.6025098, 47.3630243), (0.6023866, 47.362954), (0.6023252, 47.3628846), (0.6023153, 47.3627822)]
57221;8902068979;8902068980;27.52825685286108;35.786733908719405;False;2.0;115603910;962381997;False;;service;False;[8902068979, 8902068980];[(0.607961, 47.3578888), (0.608312, 47.3579553)]
59331;9296538854;9296538855;32.78517710239741;42.62073023311664;False;2.0;115606020;1007679201;False;;service;False;[9296538854, 9296538855];[(0.6079754, 47.358833), (0.6076365, 47.3586488)]
59625;9346512369;56532164;225.1656975085192;258.94055213479703;False;3.0;115606314;1013075353;False;;unclassified;False;[9346512369, 1822716217, 1822716216, 1822716215, 1822716214, 1822716213, 1822716197, 1822716189, 56532229, 1822716179, 1822716177, 1822716176, 56532233, 1822716173, 1822716172, 1822716158, 1822716144, 56532164];[(0.6072426, 47.3637985), (0.6069586, 47.3637329), (0.6068563, 47.3637052), (0.6067541, 47.3636711), (0.6065216, 47.3635855), (0.6062854, 47.3635049), (0.6060437, 47.3634406), (0.6057926, 47.3633751), (0.6055403, 47.3633045), (0.6053631, 47.3632391), (0.6052403, 47.3631862), (0.6051808, 47.3631522), (0.6051357, 47.3631199), (0.6050525, 47.363059), (0.604967, 47.3629696), (0.6049224, 47.3629141), (0.6048833, 47.3628499), (0.604858, 47.3627413)]
59626;9346512370;9346512369;3.669164509961041;4.219539186455196;False;3.0;115606315;1013075354;False;;unclassified;False;[9346512370, 9346512369];[(0.6072886, 47.3638091), (0.6072426, 47.3637985)]
60693;9748783354;9724271452;13.473860997114931;17.51601929624941;False;2.0;115607381;1061034145;False;;service;False;[9748783354, 9724271452];[(0.6228406, 47.3623054), (0.6227025, 47.3622287)]
64282;1822716154;56532164;73.82140826288793;84.8946195023211;False;3.0;115546949;7749742;True;;unclassified;False;[1822716154, 56532238, 1822716142, 1822716140, 56532164];[(0.6039067, 47.362885), (0.6041652, 47.3628639), (0.604484, 47.3628157), (0.6046692, 47.3627865), (0.604858, 47.3627413)]
64283;8483529539;1822716154;121.01084564062567;139.1624724867195;False;3.0;115546950;7749742;True;;unclassified;False;[8483529539, 1822716146, 4702444248, 56532242, 1822716154];[(0.6023153, 47.3627822), (0.6029889, 47.3628579), (0.6032398, 47.3628684), (0.6037072, 47.3628879), (0.6039067, 47.362885)]
64284;4702444239;8483529539;181.29580644356884;208.4901774101041;False;3.0;115546951;7749742;True;;unclassified;False;[4702444239, 1822716150, 4701567845, 4701567846, 1822716141, 1822716139, 1822716138, 56532245, 8483529539];[(0.5999237, 47.3628266), (0.6009909, 47.3628469), (0.6011791, 47.3628439), (0.6014502, 47.3628278), (0.6017213, 47.3628045), (0.6019948, 47.362776), (0.6021553, 47.3627689), (0.6022992, 47.3627804), (0.6023153, 47.3627822)]
65004;4699672932;56532140;360.9997548082823;360.9997548082823;True;4.0;115547671;23793501;True;piste uni;cycleway;False;[4699672932, 56532145, 1822655279, 1822655282, 56532140];[(0.6234769, 47.3700902), (0.6249291, 47.3703353), (0.6251932, 47.3703596), (0.6254956, 47.3703642), (0.6282097, 47.3703861)]
65005;56532208;4699672932;956.119422305779;956.119422305779;True;4.0;115547672;23793501;True;piste uni;cycleway;False;[56532208, 1822655248, 1822655252, 1822655254, 56532155, 1822655256, 1822655258, 1822655260, 56532204, 1822655261, 1822655262, 56532148, 1822655273, 1822655276, 4699672904, 4699672905, 4699672932];[(0.6124796, 47.3665585), (0.6129351, 47.3670687), (0.6131867, 47.3673255), (0.6133377, 47.3674595), (0.6134527, 47.3675486), (0.6142468, 47.3680253), (0.6146125, 47.3682843), (0.6148741, 47.368432), (0.6150334, 47.3685178), (0.6152633, 47.3686115), (0.6155048, 47.3686887), (0.6161217, 47.3688315), (0.6173397, 47.3690561), (0.6181617, 47.3692025), (0.6189094, 47.3693276), (0.6219331, 47.3698296), (0.6234769, 47.3700902)]
66049;1822716123;56532164;146.75595692133157;168.7693504595313;False;3.0;115548716;30168941;True;;unclassified;False;[1822716123, 332438865, 1822716132, 56532164];[(0.6055853, 47.3615191), (0.6055346, 47.3615688), (0.6051728, 47.3621706), (0.604858, 47.3627413)]
66050;2312693162;1822716123;67.40351992326659;77.51404791175656;False;3.0;115548717;30168941;True;;unclassified;False;[2312693162, 4206037140, 332438869, 4206037139, 4206037138, 332438868, 4206037137, 1822716121, 1822716123];[(0.6064197, 47.3615248), (0.6060918, 47.3614462), (0.606015, 47.3614292), (0.6059501, 47.3614257), (0.6058791, 47.3614274), (0.6058033, 47.361437), (0.6057401, 47.3614553), (0.6056724, 47.3614766), (0.6055853, 47.3615191)]
66051;332438878;2312693162;310.3154766346688;356.86279812986913;False;3.0;115548718;30168941;True;;unclassified;False;[332438878, 4303483084, 2312692223, 332438876, 4303483087, 4303483088, 4206037150, 332438875, 1822716098, 4206037149, 332438874, 1822716111, 4206037148, 4701201157, 332438873, 4206037147, 1822716120, 4206037146, 4206037145, 332438872, 4206037144, 1822716124, 4206037143, 332438871, 4206037142, 4206037141, 1822716126, 332438870, 2312693162];[(0.6082062, 47.3594352), (0.6081973, 47.3594575), (0.6081602, 47.3595716), (0.6081019, 47.3598172), (0.6080478, 47.3600951), (0.6079767, 47.3604601), (0.6079546, 47.3605736), (0.607917, 47.3607132), (0.6078729, 47.3608252), (0.607822, 47.3609192), (0.6077603, 47.3610174), (0.6076809, 47.3611241), (0.6076054, 47.361217), (0.6075912, 47.3612308), (0.6075283, 47.3612921), (0.6074564, 47.3613517), (0.6073937, 47.3614008), (0.6073307, 47.3614426), (0.6072677, 47.361474), (0.6071909, 47.3615033), (0.6070941, 47.3615339), (0.6070127, 47.361554), (0.6069373, 47.3615646), (0.6068588, 47.36157), (0.6067821, 47.3615723), (0.6067085, 47.3615724), (0.606626, 47.3615665), (0.6065456, 47.3615561), (0.6064197, 47.3615248)]
66058;5757441550;4397184762;27.01146860317476;31.06318889365097;False;3.0;115548725;30178765;True;;unclassified;False;[5757441550, 10721755983, 4397184762];[(0.6054895, 47.3574903), (0.6054584, 47.3574319), (0.6053652, 47.3572625)]
66059;945339835;5757441550;73.48333002131596;84.50582952451336;False;3.0;115548726;30178765;True;;unclassified;False;[945339835, 332536978, 5757441550];[(0.6058087, 47.3581146), (0.6056468, 47.3577859), (0.6054895, 47.3574903)]
66060;9251003489;945339835;81.39891763569582;93.6087552810502;False;3.0;115548727;30178765;True;;unclassified;False;[9251003489, 9352451081, 945339835];[(0.6059718, 47.3588381), (0.6059709, 47.358813), (0.6058087, 47.3581146)]
67510;2312691822;416828280;18.716281517836403;24.331165973187325;False;2.0;115550177;35571322;True;;tertiary;False;[2312691822, 7055625182, 416828280];[(0.60841, 47.358996), (0.6083219, 47.359031), (0.6081953, 47.35908)]
67511;469251697;2312691822;83.01641427471824;107.92133855713372;False;2.0;115550178;35571322;True;;tertiary;False;[469251697, 8259963643, 416828281, 9352451086, 1794694916, 1794694917, 7055625180, 2312691822];[(0.6090796, 47.3584097), (0.6090066, 47.3584699), (0.6087147, 47.3587275), (0.6086375, 47.3588088), (0.6085643, 47.3588993), (0.6085225, 47.3589342), (0.608467, 47.3589693), (0.60841, 47.358996)]
67512;5308876568;469251697;31.712650669908367;41.22644587088088;False;2.0;115550179;35571322;True;;tertiary;False;[5308876568, 8259963640, 469251697];[(0.6093336, 47.3581826), (0.6091984, 47.3583035), (0.6090796, 47.3584097)]
67521;9251003487;945339835;154.1989366158716;177.32877710825232;False;3.0;115550188;35571324;True;;residential;False;[9251003487, 9435848240, 9251003485, 9251003483, 2312691666, 4701567365, 945339835];[(0.6078384, 47.3581378), (0.6077959, 47.3581447), (0.6077418, 47.3581456), (0.607262, 47.3581298), (0.6059974, 47.3580788), (0.6058868, 47.3580967), (0.6058087, 47.3581146)]
67522;8902068979;9251003487;29.5393915984141;33.97030033817621;False;3.0;115550189;35571324;True;;residential;False;[8902068979, 9435848232, 9251003486, 9435848239, 9251003487];[(0.607961, 47.3578888), (0.6078845, 47.3580833), (0.6078688, 47.358113), (0.6078563, 47.3581278), (0.6078384, 47.3581378)]
67523;416828299;8902068979;87.25223828176235;100.34007402402668;False;3.0;115550190;35571324;True;;residential;False;[416828299, 8902068979];[(0.608271, 47.3571328), (0.607961, 47.3578888)]
68362;2079362438;56532208;15.64649268442925;17.993466587093636;False;3.0;115551029;38861456;True;;unclassified;False;[2079362438, 56532208];[(0.6123709, 47.3664387), (0.6124796, 47.3665585)]
68609;469251698;469251697;38.98323262576509;44.83071751962985;False;3.0;115551276;39174840;True;;residential;False;[469251698, 469251697];[(0.6095573, 47.3585423), (0.6090796, 47.3584097)]
68610;469251716;469251698;351.14928573598564;403.8216785963834;False;3.0;115551277;39174840;True;;residential;False;[469251716, 469251715, 469251714, 469251713, 469251712, 469251711, 469251710, 469251709, 469251708, 469251707, 469251706, 9260140685, 4303483113, 469251705, 4303483114, 469251704, 469251703, 9243910775, 9260140691, 469251702, 469251701, 469251700, 469251717, 469251699, 469251698];[(0.612396, 47.3602712), (0.6124613, 47.3602029), (0.612535, 47.3601054), (0.6126191, 47.3599418), (0.6127676, 47.3597115), (0.6127863, 47.3596441), (0.6126989, 47.3595892), (0.6124726, 47.3595337), (0.6122033, 47.3594592), (0.611912, 47.3593591), (0.6116849, 47.3592627), (0.6116328, 47.3592377), (0.6115502, 47.3591902), (0.6114423, 47.3591322), (0.6113189, 47.35907), (0.6112321, 47.3590262), (0.6110294, 47.3589457), (0.6109648, 47.3589293), (0.6109169, 47.3589172), (0.6108813, 47.3589082), (0.6106688, 47.3588726), (0.6102352, 47.3587506), (0.6100543, 47.3586925), (0.6098534, 47.3586279), (0.6095573, 47.3585423)]
86865;9748783354;1686216200;23.719822277015485;27.277795618567804;False;3.0;115569532;157762895;True;;unclassified;False;[9748783354, 1686216200];[(0.6228406, 47.3623054), (0.622786, 47.3625155)]
88951;1541302051;2312692724;168.87440541215753;219.5367270358048;False;2.0;115571618;186227358;True;;service;False;[1541302051, 7055625214, 1541302048, 1541302042, 1541302032, 2312692724];[(0.6199575, 47.3620574), (0.6199576, 47.3620254), (0.6199739, 47.36181), (0.6200723, 47.3612725), (0.6201351, 47.3609474), (0.6202015, 47.3605482)]
88952;1969161336;475095397;167.23627950619485;192.3217214321241;False;3.0;115571619;186227359;True;;residential;False;[1969161336, 4303482880, 475095415, 475095414, 475095408, 1969161324, 475095397];[(0.6162774, 47.3580184), (0.6161061, 47.3579275), (0.6159732, 47.3578569), (0.6158917, 47.3577399), (0.6158802, 47.3576206), (0.6159291, 47.3573761), (0.6161679, 47.3566478)]
88953;475095425;1969161336;91.93155747223317;105.72129109306812;False;3.0;115571620;186227359;True;;residential;False;[475095425, 475095422, 1969161341, 475095418, 1969161339, 1969161337, 1969161336];[(0.6157661, 47.3587146), (0.6160791, 47.3585304), (0.616196, 47.3583662), (0.6162225, 47.3582509), (0.6162932, 47.3581489), (0.6163017, 47.3580626), (0.6162774, 47.3580184)]
88954;8428849473;475095425;38.76402687430571;44.57863090545157;False;3.0;115571621;186227359;True;;residential;False;[8428849473, 475095427, 475095425];[(0.61555, 47.3590285), (0.615647, 47.3588427), (0.6157661, 47.3587146)]
88955;8428849472;8428849473;51.50041088965704;59.2254725231056;False;3.0;115571622;186227359;True;;residential;False;[8428849472, 475095432, 4303482896, 8428849473];[(0.6153695, 47.3594746), (0.6154729, 47.3591779), (0.6155332, 47.3590617), (0.61555, 47.3590285)]
88956;475095440;8428849472;153.90451676006393;176.9901942740735;False;3.0;115571623;186227359;True;;residential;False;[475095440, 4303482899, 475095435, 4303482900, 8428849472];[(0.6147249, 47.3607872), (0.6149832, 47.3602123), (0.6150462, 47.3600721), (0.6150587, 47.3600459), (0.6153695, 47.3594746)]
88957;1969161365;1969161354;64.00935101487526;92.81355897156914;False;1.0;115571624;186227360;True;;track;False;[1969161365, 1969161354];[(0.6102891, 47.3612001), (0.6095054, 47.3609812)]
88958;1969161370;1969161365;150.10412806469012;217.65098569380064;False;1.0;115571625;186227360;True;;track;False;[1969161370, 1969161376, 1969161378, 1969161380, 1969161382, 1969161366, 1969161365];[(0.6091872, 47.3614619), (0.6091616, 47.3615192), (0.6097976, 47.3618283), (0.6098563, 47.3618397), (0.6099214, 47.3618198), (0.6102738, 47.3612485), (0.6102891, 47.3612001)]
88959;1969161345;1969161365;229.5872775823787;332.9015524944491;False;1.0;115571626;186227361;True;;track;False;[1969161345, 4303483102, 1969161363, 4691059299, 4691059296, 4691059295, 4691059294, 4691059293, 4691059292, 4691059291, 4691059290, 4691059289, 1969161375, 4691052783, 4691052788, 4691052781, 4691052787, 4691052786, 4691052785, 4691052784, 4689507219, 1969161365];[(0.6124905, 47.3607062), (0.612222, 47.3609993), (0.6121882, 47.361045), (0.6121777, 47.361063), (0.612156, 47.3611004), (0.6121053, 47.3612246), (0.6120287, 47.3614397), (0.6120109, 47.3614609), (0.6119877, 47.3614781), (0.6119475, 47.3614959), (0.6119101, 47.3615107), (0.6118724, 47.3615109), (0.6118401, 47.3615073), (0.6114908, 47.361424), (0.611151, 47.3613456), (0.6109347, 47.3613059), (0.6108475, 47.3612929), (0.6107666, 47.3612832), (0.6106357, 47.3612679), (0.6105033, 47.3612415), (0.610337, 47.3611992), (0.6102891, 47.3612001)]
88960;1969161338;475095425;132.23124250832524;152.06592888457402;False;3.0;115571627;186227362;True;;residential;False;[1969161338, 9260251642, 475095425];[(0.6142919, 47.3580734), (0.6143694, 47.3581071), (0.6157661, 47.3587146)]
88961;1969161344;1969161345;39.095582481232185;50.82425722560184;False;2.0;115571628;186227363;True;;service;False;[1969161344, 1969161345];[(0.6127804, 47.3604149), (0.6124905, 47.3607062)]
88963;1969161340;469251698;51.59589864565567;59.33528344250402;False;3.0;115571630;186227365;True;;residential;False;[1969161340, 1969161342, 469251698];[(0.6100384, 47.3582184), (0.6096562, 47.3584385), (0.6095573, 47.3585423)]
88964;1969161331;1969161336;56.343901192297736;73.24707154998706;False;2.0;115571631;186227366;True;;service;False;[1969161331, 1969161334, 1969161335, 1969161336];[(0.6169327, 47.3577814), (0.6166653, 47.357855), (0.6164723, 47.3579247), (0.6162774, 47.3580184)]
88965;4701200744;4595152966;32.447181726655096;42.181336244651625;False;2.0;115571632;186227367;True;;service;False;[4701200744, 7684402253, 4595152966];[(0.6092111, 47.3598461), (0.6092798, 47.3595914), (0.6092759, 47.3595586)]
88966;1969161354;4701200744;156.04216478481018;202.85481422025325;False;2.0;115571633;186227367;True;;service;False;[1969161354, 4689507214, 1969161348, 9352451088, 1969161347, 1969161346, 1969161343, 9260251631, 4701200744];[(0.6095054, 47.3609812), (0.6090885, 47.3608903), (0.6090343, 47.3608744), (0.6089795, 47.3608396), (0.6089548, 47.3608085), (0.6089542, 47.3607538), (0.6091258, 47.3600969), (0.6091813, 47.3599082), (0.6092111, 47.3598461)]
88967;1969161370;1969161354;58.60012461693048;76.18016200200962;False;2.0;115571634;186227367;True;;service;False;[1969161370, 1969161354];[(0.6091872, 47.3614619), (0.6095054, 47.3609812)]
89862;2064005640;2064005638;29.182017405296165;42.31392523767944;False;1.0;115572529;196030276;True;;track;False;[2064005640, 2064005638];[(0.6115517, 47.3691097), (0.6118517, 47.3689443)]
89876;56532208;2064005638;283.625759997668;411.2573519966186;False;1.0;115572543;196030283;True;;track;False;[56532208, 4699726950, 3390885067, 3390885074, 3390885085, 558824801, 3390885088, 3390885069, 4699672697, 4699672696, 3390885073, 2064005638];[(0.6124796, 47.3665585), (0.6123442, 47.366621), (0.6122865, 47.3666648), (0.6121557, 47.3671078), (0.612152, 47.3672395), (0.6123568, 47.3676256), (0.6123825, 47.3677594), (0.6123642, 47.3679255), (0.6121775, 47.3682998), (0.6120311, 47.3687436), (0.6119506, 47.3688526), (0.6118517, 47.3689443)]
89877;4699726962;56532208;150.2173677001431;217.81518316520743;False;1.0;115572544;196030283;True;;track;False;[4699726962, 4699726961, 4699726960, 4699726959, 4699726958, 4699726957, 4699726956, 4699726955, 4699726954, 4699726953, 4699726952, 4699726951, 56532208];[(0.613958, 47.3659348), (0.6138266, 47.365894), (0.613699, 47.3658658), (0.613563, 47.3658527), (0.6134437, 47.3658527), (0.6133383, 47.3658658), (0.6132578, 47.3658959), (0.6131857, 47.3659372), (0.6131108, 47.3660143), (0.6129887, 47.3661533), (0.6128361, 47.3662981), (0.6126363, 47.3664522), (0.6124796, 47.3665585)]
90022;4701187530;2079362438;208.63883197662489;239.9346567731186;False;3.0;115572689;197726801;True;;unclassified;False;[4701187530, 4701187524, 4701187525, 4701187523, 4701187520, 4701187519, 4701187518, 4701187517, 4701187516, 4701187515, 4701187514, 4701187513, 4701187512, 2079362438];[(0.6103822, 47.3651736), (0.6105584, 47.3652965), (0.6106794, 47.3653633), (0.6107716, 47.3654107), (0.6109437, 47.3654925), (0.6111317, 47.3655708), (0.6112093, 47.3656015), (0.6113027, 47.3656403), (0.611448, 47.3657076), (0.6116406, 47.365806), (0.6118208, 47.3659128), (0.6119693, 47.3660251), (0.6121036, 47.3661441), (0.6123709, 47.3664387)]
